id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30748933,【Smoking Semi Double】22 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.807,139.80011,Hotel room,7264,1,0,,,9,176,0,Hotels and Inns Business Act | 足立区保健所 | 19足足保生生収第377号
30748994,【Non-Smoking Double】 27 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.8066,139.80182,Hotel room,8500,1,0,,,9,168,0,Hotels and Inns Business Act | 足立区保健所 | 19足足保生生収第377号
30597183,Nomad Hostel Classic / Semi-Private #2,228133407,Nomad,,Sumida Ku,35.70556,139.79954,Shared room,3214,3,25,2022-05-02,0.51,43,113,1,Hotels and Inns Business Act | 東京都 墨田区保健所 | 30墨福衛生環第219号
30749230,"【Non-smoking, Twin beds】 27 square meters",229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80648,139.80226,Hotel room,8780,1,0,,,9,120,0,Hotels and Inns Business Act | 足立区保健所 | 19足足保生生収第377号
30749306,【Smoking Twin】 27 square meters!,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80731,139.80219,Hotel room,8780,1,0,,,9,168,0,Hotels and Inns Business Act | 足立区保健所 | 19足足保生生収第377号
30749379,【DX NoSmoking Semi Double】 25 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.8068,139.80072,Hotel room,12960,1,0,,,9,168,0,Hotels and Inns Business Act | 足立区保健所 | 19足足保生生収第377号
30597479,Nomad Hostel Classic / Semi-Private #11,228133407,Nomad,,Sumida Ku,35.70492,139.80177,Shared room,3214,3,9,2020-03-17,0.18,43,120,0,Hotels and Inns Business Act | 東京都 墨田区保健所 | 30墨福衛生環第219号
30749839,【DX NoSmoking Semi Double】 25 square meters,229337566,ﾎﾃﾙ ﾗ ﾌｨﾚﾝﾂｪ,,Adachi Ku,35.80675,139.80175,Hotel room,12960,1,0,,,9,166,0,Hotels and Inns Business Act | 足立区保健所 | 19足足保生生収第377号
30597698,Nomad Hostel Classic / Semi-Private #8,228133407,Nomad,,Sumida Ku,35.707,139.80126,Shared room,3214,3,9,2022-12-01,0.18,43,118,1,Hotels and Inns Business Act | 東京都 墨田区保健所 | 30墨福衛生環第219号
30750109,Contemporary Tsukiji/Ginza Home with 2 Balconies,225967315,ITH-Tsukiji,,Chuo Ku,35.66514,139.7741,Entire home/apt,28093,2,84,2022-11-29,1.72,10,67,8,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
30598845,【Female only】Nomad Hostel Classic/ Semi-Private #1,228133407,Nomad,,Sumida Ku,35.70681,139.80162,Shared room,3286,3,28,2022-12-12,0.57,43,120,6,Hotels and Inns Business Act | 東京都 墨田区保健所 | 30墨福衛生環第219号
30964848,【#203】2 mins walk from Meguro St.! Free WiFi,231246601,Commu,,Shinagawa Ku,35.6348,139.71672,Entire home/apt,19909,1,78,2022-12-10,1.60,7,112,19,Hotels and Inns Business Act | 品川区保健所 | 3品保生環き第43号
30752351,Rufre Ebisu 201,230127032,Ruka,,Shibuya Ku,35.64643,139.71996,Entire home/apt,43771,2,58,2022-12-19,1.20,5,267,2,Hotels and Inns Business Act | 渋谷区保健所 | ３１渋健生収第３２３５号
30965622,US502 山手线舒适小屋。新宿，涉谷，秋叶原，原宿，上野直达。便利店，饮食店满载,230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Arakawa Ku,35.72635,139.78193,Entire home/apt,9714,2,58,2022-12-23,1.19,7,213,5,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第１６号
30758674,WorldBridge Japan 1/F Apartment (only ground flr),65984630,Audrey,,Katsushika Ku,35.74562,139.85074,Entire home/apt,40000,3,8,2022-10-12,0.18,3,170,1,M130011208
30966444,201★New ryokan/Sensoji Temple 7-min/private bth/wf,224733946,恵の宿,,Taito Ku,35.71862,139.80118,Private room,5800,1,81,2022-12-16,1.67,5,190,14,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第141号
30761303,"Asakusa Sky Tree Area,１min walk to Station",201334932,Saki,,Sumida Ku,35.71103,139.82781,Entire home/apt,43286,3,156,2022-12-10,3.21,7,250,34,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第370
30969939,202★New ryokan/Sensoji Temple 7-min/private bth/wf,224733946,恵の宿,,Taito Ku,35.72027,139.79938,Private room,5800,1,64,2022-12-23,1.32,5,209,6,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第141号
30762349,Pet friendly house in Shinjuku ☆Free parking,229975108,Yumi,,Nakano Ku,35.69342,139.68233,Entire home/apt,57714,2,29,2022-07-12,0.59,1,133,5,M130010685
30777195,Posh Tsukiji / Ginza Lux Design Studio - New!,225967315,ITH-Tsukiji,,Chuo Ku,35.66639,139.77212,Entire home/apt,24479,2,240,2022-12-06,4.92,10,87,39,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30970703,Private Guest House IIDE  *3 min from Koenji Sta.,231403014,Iide,,Suginami Ku,35.70684,139.64889,Entire home/apt,12000,3,7,2022-12-28,0.15,1,143,1,Hotels and Inns Business Act | 杉並区杉並保健所 | 28杉保衛環第528号
30777980,Just Jazz: Large Studio in Tsukiji/Ginza,225967315,ITH-Tsukiji,,Chuo Ku,35.66627,139.77399,Entire home/apt,26450,2,54,2022-08-25,1.13,10,87,4,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
30971496,301★New ryokan/Sensoji Temple 7-min/private bth/wf,224733946,恵の宿,,Taito Ku,35.71817,139.79935,Private room,5800,1,66,2022-12-20,1.36,5,205,7,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第141号
30778339,Easygoing & Exotic 1 BR Suite in Tsukiji/Ginza,225967315,ITH-Tsukiji,,Chuo Ku,35.66642,139.77199,Entire home/apt,55200,2,72,2022-12-02,1.48,10,55,4,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
30981271,上野駅から徒歩10分、鶯谷駅から徒歩5分、入谷駅から徒歩4分。短期レンタルの超割引中,231074708,彩香,,Taito Ku,35.71908,139.78228,Entire home/apt,10143,1,25,2022-11-22,0.54,1,238,5,M130007884
30778563,Delightful Designer 1BR Suite in Tsukiji/Ginza,225967315,ITH-Tsukiji,,Chuo Ku,35.66512,139.77248,Entire home/apt,29407,2,48,2022-11-27,0.99,10,65,6,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30998696,NEW ＯPEN 假日公寓,86339630,Na,,Shinjuku Ku,35.70355449414167,139.7069573234574,Entire home/apt,32800,10,66,2022-12-18,1.39,13,288,32,M130011360
30778842,Radiant & Ravishing 1BR Suite in Tsukiji/Ginza,225967315,ITH-Tsukiji,,Chuo Ku,35.66539,139.77417,Entire home/apt,30064,2,64,2022-12-01,1.32,10,76,9,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30779014,A Majestic 1BR Suite in Tsukiji/Ginza: High Floor,225967315,ITH-Tsukiji,,Chuo Ku,35.665,139.77339,Entire home/apt,27436,2,63,2022-10-31,1.29,10,73,8,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
31001437,401★New ryokan/Sensoji Temple 7-min/private bth/wf,224733946,恵の宿,,Taito Ku,35.71832,139.79976,Private room,6857,1,57,2022-12-13,1.17,5,222,11,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第141号
30783354,Cozy Vibes |BK| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.69885,139.70937,Entire home/apt,10950,1,45,2022-12-12,0.94,21,69,13,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
30797061,Cozy Vibes |BK| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.69904,139.71081,Entire home/apt,10950,1,16,2022-06-25,0.33,21,50,3,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
31001456,High Floor: Bright & Comfy Tsukiji/Ginza 1BR Home,225967315,ITH-Tsukiji,,Chuo Ku,35.66631,139.77411,Entire home/apt,26450,2,60,2022-12-02,1.23,10,70,8,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30797210,Cozy Vibes |BL| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.69869,139.71067,Entire home/apt,13600,1,4,2022-11-01,0.09,21,55,1,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
30797285,Cozy Vibes |BL| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.70053,139.7109,Entire home/apt,10744,1,15,2022-08-01,0.31,21,25,6,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
30797365,Cozy Vibes |BL| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.69857,139.70895,Entire home/apt,10950,1,5,2020-10-01,0.11,21,0,0,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
31001748,Vogue&Chic 1BR Suite in Tsukiji/Ginza: High Floor,225967315,ITH-Tsukiji,,Chuo Ku,35.66697,139.77255,Entire home/apt,31050,2,78,2022-12-25,1.61,10,27,12,Hotels and Inns Business Act | 中央区保健所 | 30中保生環き 第107号
30797438,Cozy Vibes |RD| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.69881,139.71086,Entire home/apt,10950,1,6,2022-11-18,0.13,21,70,2,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
30797595,Cozy Vibes |RD| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.70079,139.71037,Entire home/apt,10744,1,11,2022-12-27,0.23,21,1,4,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
31002410,302★New ryokan/Sensoji Temple 7-min/private bth/wf,224733946,恵の宿,,Taito Ku,35.71844,139.79949,Private room,5636,1,63,2022-12-16,1.30,5,191,13,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第141号
31002986,Big Entire House New Open in Tokyo!! Ryoma House!!,28340699,Kimmy And Dee,,Shinagawa Ku,35.59944,139.73937,Entire home/apt,18000,2,61,2022-12-14,1.27,4,233,12,Hotels and Inns Business Act | 東京都品川保健所 | 30品保生環き第37号
30797694,Cozy Vibes |RD| Loft room. Higashi-Shinjuku 5 mins,269182185,Sumifuku,,Shinjuku Ku,35.69925,139.71088,Entire home/apt,10950,1,9,2021-09-26,0.19,21,33,0,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第124号
31005484,Asakusa NEW Best Room Best Place in Tokyo,229165904,花川戸,,Taito Ku,35.70744,139.78081,Entire home/apt,13354,1,16,2022-12-16,6.86,11,0,16,M130007390
30798948,B&B 東青梅: 100年前の古民家,230416584,Toshihiro,,Ome Shi,35.83064,139.26394,Private room,10000,1,69,2022-11-16,1.53,1,75,19,M130009530
31009273,NEW★3min Skytree/Easy from airport/FreeWifi/6PPL,226815980,Ken,,Sumida Ku,35.7088,139.8175,Entire home/apt,19086,2,111,2022-12-23,2.28,2,75,35,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第143号
30801272,Ueno Ameyokocho Room401,208138512,Elaine,,Taito Ku,35.70421,139.77902,Hotel room,26371,1,21,2022-06-27,0.45,14,94,1,Hotels and Inns Business Act | 台東区台東保健所 | 30台台健生環き第六号
30801311,8min fm Haneda/6min fm Kamata st on ft/whole house,230434710,Koji,,Ota Ku,35.55671,139.72094,Entire home/apt,15120,2,27,2022-12-12,0.57,1,264,2,Special Economic Zoning Act | 30健生発第12116号
31009517,NEW★3min Skytree/Easy from airport/FreeWifi/6PPL,226815980,Ken,,Sumida Ku,35.70885,139.81734,Entire home/apt,15086,2,80,2022-12-11,1.64,2,81,25,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第142号
30804870,US201室山手线小屋。直达上野2分，Ueno 2 minutes直达新宿，涩谷，秋叶原，东京、银座,230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Taito Ku,35.72454,139.78039,Entire home/apt,14271,2,84,2022-12-22,1.77,7,161,14,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第１６号
31012139,新宿/歌舞伎町/特价中！！！,231273877,青梅,,Shinjuku Ku,35.69633,139.70618,Entire home/apt,16571,2,22,2022-12-03,0.46,33,146,3,M130005349
30823597,US101室山手线温馨独立两居室。直达新宿，池袋，涩谷，原宿，秋叶原。便利店，饮食店满载,230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Arakawa Ku,35.72637,139.78132,Entire home/apt,10571,2,69,2022-12-27,1.43,7,202,6,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第１６号
30824051,US401室山手线两居室温馨公寓。直达新宿，池袋，涩谷，原宿，秋叶原，东京。便利店超市，饮食店满载,230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Arakawa Ku,35.72663,139.78266,Entire home/apt,11143,2,101,2022-12-29,2.08,7,189,17,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第１６号
31022191,Private room / Nomad Hostel Classic #2,228133407,Nomad,,Sumida Ku,35.70659,139.79957,Private room,3357,3,23,2022-12-03,0.52,43,50,5,Hotels and Inns Business Act | 東京都 墨田区保健所 | 30墨福衛生環第219号
30824321,US402室山手线温馨两居室公寓。新宿，池袋，涩谷，原宿，秋叶原直达。饮食店，便利店满载,230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Taito Ku,35.72432,139.78123,Entire home/apt,12743,2,62,2022-12-17,1.28,7,213,13,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第１６号
31022931,Private room / Nomad Hostel Classic #1,228133407,Nomad,,Sumida Ku,35.70637,139.80151,Private room,3357,3,35,2022-12-08,0.74,43,50,11,Hotels and Inns Business Act | 東京都 墨田区保健所 | 30墨福衛生環第219号
30824549,LANG-8F#CenterOfGinza!3min walk sta/DirectHND&NRT,26107414,Bruce,,Chuo Ku,35.67082,139.76885,Entire home/apt,59386,1,63,2022-12-09,1.30,22,129,17,Hotels and Inns Business Act | 中央区保健所 | 30 中保生還き 第106号
30824602,"S&H: Cozy Tatami Studio in Tama, near Teikyo Univ.",29543799,Satoshi & Hitomi,,Tama Shi,35.63792,139.43465,Entire home/apt,4424,45,11,2022-11-03,0.24,4,118,3,M130011605
31024466,Purple Paradise: Comfy Studio in Tsukiji/Ginza,225967315,ITH-Tsukiji,,Chuo Ku,35.6655,139.77206,Entire home/apt,26450,2,72,2022-12-03,1.48,10,75,9,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第107号
31026843,【rakuna Inn 和～Honjo-Azumabashi】/キッチン付きリノベスペース/撮影,21669734,Rakuna,,Sumida Ku,35.70604,139.8003,Entire home/apt,37143,1,128,2022-02-06,2.63,6,29,13,Hotels and Inns Business Act | 東京都墨田保健所 | 30墨福衛生環第255号
30824794,US202室山手线独立公寓。新宿，池袋，涩谷，原宿，秋叶，东京，上野，银座直达。便利店，饮食店满载,230286051,Aiko (Hotel Name:SMOOTH  SAILING ),,Taito Ku,35.72487,139.78267,Entire home/apt,10571,2,71,2022-12-25,1.46,7,195,18,Hotels and Inns Business Act | 荒川区保健所 | 30荒保衛環き（三）第１６号
30824971,Sale!CenterOfGinza/DirectHND&NRT/Cozy&50m2/LANG-9F,26107414,Bruce,,Chuo Ku,35.67094,139.77086,Entire home/apt,56114,1,60,2022-12-27,1.23,22,116,13,Hotels and Inns Business Act | 中央区保健所	 | 30　中保生還き　第106号	
30825451,Shinjuku/ 3 min walk from station★projector #OH3-1,36898142,Ichimaru,,Shinjuku Ku,35.6924,139.70779,Entire home/apt,39595,1,37,2022-12-11,0.77,5,44,4,M130011618
31027507,Nishi-Ogikubo 1BR TWIN Type-E (SSH1BRT-E)4F,18776800,LiveinAsia,,Suginami Ku,35.70476,139.59881,Entire home/apt,21000,3,8,2022-07-15,0.17,18,68,1,M130009450
31028081,IKEBUKURO studio apartment,42244167,Hiro,,Itabashi Ku,35.74623,139.71293,Entire home/apt,7357,1,59,2022-12-11,1.21,40,113,8,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第116号
31036056,nice hostel kitasenju nearby GINZA  Charter House,51715435,曲,,Adachi Ku,35.74939,139.81344,Entire home/apt,500000,1,11,2019-12-03,0.24,10,358,0,Hotels and Inns Business Act | 东京都足立区 | 30足足保生生收第415号
30825514,Indigo flat,22134668,Yuki,,Taito Ku,35.71685,139.78908,Entire home/apt,11714,2,46,2020-01-20,0.94,1,143,0,M130007433
30825589,Shinjuku/ 3 min walk from station★projector #OH2‐3,36898142,Ichimaru,,Shinjuku Ku,35.69242,139.70779,Entire home/apt,5204,1,34,2022-06-28,0.71,5,0,3,M130011615
31036770,nice hostel kitasenju nearby Ginza Double room,51715435,曲,,Adachi Ku,35.74962,139.8131,Shared room,22857,60,0,,,10,363,0,Hotels and Inns Business Act |  东京都足立区  | 30足足保生生收第415号
30825706,Global Life 501=3min walk from JR Station in Tokyo,71585310,梅田,,Kita Ku,35.76509,139.7277,Entire home/apt,10286,6,10,2022-11-24,0.21,1,83,1,M130011388
31046009,【ﾗｲｾﾝｽ取得済み】山手線地下鉄南北線駒込駅徒歩５分個室で専用トイレとシャワールーム付き#4,50268519,Hideyoshi,,Kita Ku,35.73522,139.75293,Private room,14571,3,3,2020-01-03,0.07,5,76,0,M130006497
30825736,Monthly On sale! #1min to Hakusan Station# Max4#6F,218406513,Daiju,,Bunkyo Ku,35.71896,139.75223,Entire home/apt,9000,1,29,2021-09-07,0.61,3,0,0,M130011287
31046828,【ﾗｲｾﾝｽ取得済み】山手線地下鉄南北線駒込駅徒歩５分個室で専用トイレとシャワールーム付き#5,50268519,Hideyoshi,,Kita Ku,35.73605,139.75307,Private room,12857,3,6,2020-01-02,0.13,5,71,0,M130006497
30828623,東京メトロ葛西駅 - 電車 to 銀座 & 東京 & DISNEY へ便利 K-102,59220726,Shinnosuke,,Edogawa Ku,35.6596,139.88576,Private room,3000,3,40,2022-12-16,0.82,2,57,9,M130011613
31047023,【ﾗｲｾﾝｽ取得済み】山手線地下鉄南北線駒込駅徒歩５分個室で専用トイレとシャワールーム付き#3,50268519,Hideyoshi,,Toshima Ku,35.7357,139.75131,Private room,14571,3,5,2020-01-05,0.11,5,76,0,M130006497
31047143,【ﾗｲｾﾝｽ取得済み】山手線地下鉄南北線駒込駅徒歩５分個室で専用トイレとシャワールーム付き#1,50268519,Hideyoshi,,Toshima Ku,35.73598,139.75106,Private room,14571,3,11,2020-01-01,0.23,5,76,0,M130006497
30856141,★New Open★just 2min to Ikebukuro Station by train,49090163,Maki,,Toshima Ku,35.74164,139.71489,Entire home/apt,3000,14,7,2021-08-23,0.20,3,147,0,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第143号
31047241,【ﾗｲｾﾝｽ取得済み】山手線地下鉄南北線駒込駅徒歩５分個室で専用トイレとシャワールーム付き#2,50268519,Hideyoshi,,Kita Ku,35.73578,139.75313,Private room,10286,3,7,2020-01-03,0.15,5,76,0,M130006497
31048819,Kyodo House/3 stops to Shinjuku/ Shimokitazawa,226449713,Toshi,,Setagaya Ku,35.65164656380435,139.63480782106365,Entire home/apt,51429,1,196,2022-12-18,4.02,2,228,43,Hotels and Inns Business Act | 世田谷区世田谷保健所長　辻 佳織 | 31世保生環き第177号
30864004,"106㎡,Near Skytree, Disney, Ueno, Asakusa & Airport",230731097,Tomo & Sachi,,Katsushika Ku,35.74509,139.88334,Entire home/apt,40714,2,65,2022-12-21,1.33,2,133,11,M130011607
31061769,49㎡ Studio Suite/5min from Hirai  sta/Max 6ppl,229388614,Kaoru,,Edogawa Ku,35.70917,139.84469,Entire home/apt,29371,1,40,2022-12-03,0.82,6,123,4,Hotels and Inns Business Act | 東京都江戸川保健所 | 19江衛環01第73号
30913795,sky tree hostel 1bed,204921681,Tei,,Sumida Ku,35.7122,139.81613,Shared room,7000,30,0,,,4,269,0,Hotels and Inns Business Act | 墨田区保健所長　北村　淳子 | 29墨福衛生環第101号
31061939,43㎡ Duplex/5min from Hirai  sta/Max 8ppl/Free WiFi,229388614,Kaoru,,Edogawa Ku,35.70949,139.84349,Entire home/apt,39657,1,45,2022-09-19,0.93,6,119,3,M130011363
30914485,Tokyo Sunshine Tower,49124251,Yurie友里恵,,Minato Ku,35.65287,139.74725,Entire home/apt,25999,1,41,2022-12-24,0.84,24,66,1,Hotels and Inns Business Act | 港区みなと保健所 | 2港み生環き第128号
31062223,20㎡ Studio Suite/5min from Hirai  sta/Max 3ppl,229388614,Kaoru,,Edogawa Ku,35.70874,139.8442,Entire home/apt,13229,1,31,2022-11-29,0.65,6,181,7,Hotels and Inns Business Act | 東京都江戸川保健所 | 19江衛環01第73号
31064806,HOYO東京ShibuyaB/10min from Shibuya Station,198552582,Masa,,Shibuya Ku,35.65816,139.69456,Entire home/apt,6627,2,33,2022-10-22,0.72,15,83,7,M130031136
30938840,Spacious Apartment in Shinjuku / Shibuya Tokyo 2F,4847803,Best Stay In Tokyo!,,Shibuya Ku,35.67878,139.67847,Entire home/apt,15061,1,39,2022-12-25,0.80,4,61,5,Hotels and Inns Business Act | 渋谷区保健所長 | 31渋健生収第4971号
30942029,6min to Shinjuku sta by Marunouchi line/Wi-Fi/A01,159396893,Kino,,Nakano Ku,35.69985,139.67087,Entire home/apt,7500,30,2,2020-04-01,0.04,2,68,0,M130009421
31074491,DoMo Shinjuku 2 min walk to East Shinjuku Station,89965878,Eri,,Shinjuku Ku,35.699,139.70924,Entire home/apt,24286,1,45,2022-09-29,0.93,13,36,3,M130008614
31075633,Roomy Clean Apartment  6 minutes to Shinjuku TM#21,17228309,Zen,,Nakano Ku,35.69605,139.66832,Entire home/apt,12000,2,76,2022-12-20,1.59,3,45,14,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第164号
31094234,Beautiful Hidden House【和心】 in Asakusa 55㎡,210199913,Satoru,,Taito Ku,35.72119,139.79906,Entire home/apt,20929,4,60,2022-12-01,1.23,7,234,4,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第175号
30944984,"上野旅馆Siesta(女性专用/男性专用）(四分钟步行到御徒町站,邻站有秋叶原和上野)",231221771,SiestaⅠ,,Taito Ku,35.70762,139.78084,Shared room,4129,1,79,2022-12-18,1.63,13,321,15,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第214号
31096328,"Shibuya Modern calm room, wooden new house!!",143235370,Nobu,,Shibuya Ku,35.66357,139.68857,Entire home/apt,14329,1,51,2022-11-06,1.05,4,220,12,M130012065
30945138,MINIMAL SHIMOKITA: Stylish Loft Apt 3min from Sta.,918551,Ryo,,Setagaya Ku,35.66183,139.66921,Entire home/apt,25551,1,78,2022-12-19,1.60,4,35,4,M130011798
30947499,Month/Cozy room in Ikebukuro area/ Share room,186532439,Teppei,,Toshima Ku,35.73656,139.69634,Private room,4000,30,2,2020-12-19,0.04,13,23,0,M130003992
31104721,I want you to stay like you live with pets★AirStay,129096261,Chisaki,,Toshima Ku,35.73134,139.68384,Entire home/apt,22212,2,126,2022-12-12,2.60,25,102,31,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第88号
30948475,SHIBUYA/SHIMOKITAZAWA・Studio Weekly stay/WIFI/T1-2,189849007,Hiroko,,Setagaya Ku,35.66146,139.67181,Entire home/apt,14203,2,87,2022-12-26,1.83,2,199,15,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環キ第275号
30948796,Weekly stay!【Shibuya+Shimokitazawa】/1BDR/WIFI/T2-1,189849007,Hiroko,,Setagaya Ku,35.66056,139.6734,Entire home/apt,17480,2,73,2022-12-09,1.51,2,181,8,Hotels and Inns Business Act | 東京都世田谷区世田谷保健所 | 30世保生環き第275号
31106853,Shinjuku Double Bed Room/Perfect Access Okubo2min,144246778,BIG House,,Shinjuku Ku,35.70412,139.69669,Entire home/apt,12000,1,46,2022-12-11,0.96,23,86,13,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第213号
31368342,100㎡ western style spacious Suite/4minShinjuku,99659420,Haifang,,Nakano Ku,35.70944,139.68466,Entire home/apt,25057,2,45,2022-12-15,0.94,4,22,7,M130012337
31393925,Relaxing room with open-air bath at Koenji,234912666,Noriaki,,Suginami Ku,35.70406,139.65353,Entire home/apt,9000,2,48,2022-12-18,1.01,1,69,8,M130011648
31108114,Ananas Tokyo Inn.  Near Asakusa Ueno Akihabara,41936330,Saki,,Taito Ku,35.7286,139.79924,Private room,6500,4,22,2019-12-01,0.48,1,0,0,M130012483
31402002,10 Asakusa area/2min to sta! Near by IRIYA station,183877565,UI Home Company,,Taito Ku,35.7219,139.78641,Entire home/apt,49857,1,89,2022-09-25,1.89,35,116,21,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第228号
31108304,Shinjuku Double Bedroom/Perfect Access Okubo2min,229308728,Henna,,Shinjuku Ku,35.70226,139.69523,Entire home/apt,12000,1,22,2022-12-20,0.46,10,87,1,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
31413555,"Little Japan, 6 Female dormitory room, Tokyo",127485371,Yuki,,Taito Ku,35.701405,139.7845,Shared room,2857,1,10,2022-07-21,0.21,17,343,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第142号
31125822,"R3~Quiet,Cozy Spacious Rm 21mins to TOKYO/SHINJUKU",39671760,Serina,,Itabashi Ku,35.76017,139.70188,Private room,7188,1,20,2022-12-16,0.42,3,59,3,M130000507
31414567,Little Japan Family Room (6 adults) Tokyo,127485371,Yuki,,Taito Ku,35.701405,139.7845,Private room,23143,1,0,,,17,350,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第142号
31127605,"上野旅馆Siesta(女性专用/男性专用）（四分钟步行到御徒町站,邻站有秋叶原和上野)",231221771,SiestaⅠ,,Taito Ku,35.70866,139.78064,Hotel room,2700,1,44,2022-11-21,0.96,13,0,12,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第214号
31417029,Den7 Takanawa 【1F & 2F】,44812749,Japanstay,,Minato Ku,35.63959,139.73295,Entire home/apt,60000,1,6,2019-12-21,0.13,18,270,0,M130012306
31131156,Ueno Hostel  Siesta(Female/Mixed),231221771,SiestaⅠ,,Taito Ku,35.70731,139.77858,Shared room,5970,1,20,2020-01-02,0.41,13,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第214号
31151825,R103# Walk 3 mins to Keisei Koiwa Station.,232836811,Chonglin,,Edogawa Ku,35.74075,139.8867,Entire home/apt,8207,1,9,2022-11-26,0.19,15,176,1,M130012187
31151905,"Shrek Watta House, TOKYO, JAPAN  :-)",122924743,Kazuo,,Nerima Ku,35.72808,139.57628,Private room,3510,2,6,2020-03-14,0.13,4,229,0,M130008106
31419461,[Annex/ex Diplmt's House]A semi-base private apt,44812749,Japanstay,,Minato Ku,35.64036,139.73242,Entire home/apt,37857,1,1,2022-12-10,1,18,361,1,M130032025
31155717,Direct to   Airport/Ginza/Ueno/Sensoji Temple,232836811,Chonglin,,Edogawa Ku,35.74073,139.88675,Entire home/apt,9100,1,17,2022-12-15,0.36,15,229,3,M130012186
